96034029_1 A41 1800.23 1419.41 1711.14 1397.13
96034029_2 A41 1711.14 1397.13 1800.23 1419.41
96033830_1 A41 1599.78 1742.36 1588.65 1397.13
96033830_2 A41 1588.65 1397.13 1599.78 1742.36
96033831_1 A41 1599.78 1742.36 1711.14 1397.13
96033831_2 A41 1711.14 1397.13 1599.78 1742.36
96033853_1 A41 1488.42 1497.36 1232.29 1486.22
96033853_2 A41 1232.29 1486.22 1488.42 1497.36
96033837_1 A41 1210.02 1597.59 1232.29 1486.22
96033837_2 A41 1232.29 1486.22 1210.02 1597.59
96033852_1 A41 1466.15 1619.86 1210.02 1597.59
96033852_2 A41 1210.02 1597.59 1466.15 1619.86
96033835_1 A41 1232.29 1697.81 1210.02 1597.59
96033835_2 A41 1210.02 1597.59 1232.29 1697.81
96033851_1 A41 1477.28 1720.09 1232.29 1697.81
96033851_2 A41 1232.29 1697.81 1477.28 1720.09
96033812_1 A41 1232.29 1764.63 1232.29 1697.81
96033812_2 A41 1232.29 1697.81 1232.29 1764.63
96353027_1 A45 1499.56 1786.9 1232.29 1764.63
96353027_2 A45 1232.29 1764.63 1499.56 1786.9
96353026_1 A45 1577.51 1786.9 1499.56 1786.9
96353026_2 A45 1499.56 1786.9 1577.51 1786.9
96033829_1 A41 1577.51 1786.9 1599.78 1742.36
96033829_2 A41 1599.78 1742.36 1577.51 1786.9
96033771_1 A63 552.983 1007.36 530.71 1118.73
96033771_2 A63 530.71 1118.73 552.983 1007.36
96033869_1 A64 552.983 1007.36 552.983 728.958
96033869_2 A64 552.983 728.958 552.983 1007.36
96033787_1 A64 630.936 1263.5 552.983 1007.36
96033787_2 A64 552.983 1007.36 630.936 1263.5
96033786_1 A41 708.889 1263.5 630.936 1263.5
96033786_2 A41 630.936 1263.5 708.889 1263.5
96033781_1 A64 675.48 1386 630.936 1263.5
96033781_2 A64 630.936 1263.5 675.48 1386
96033782_1 A41 708.889 1363.72 675.48 1386
96033782_2 A41 675.48 1386 708.889 1363.72
96033783_1 A64 697.753 1452.81 675.48 1386
96033783_2 A64 675.48 1386 697.753 1452.81
96033784_1 A41 720.025 1452.81 697.753 1452.81
96033784_2 A41 697.753 1452.81 720.025 1452.81
96033765_1 A64 742.297 1731.22 697.753 1586.45
96033765_2 A64 697.753 1586.45 742.297 1731.22
96033774_1 A64 697.753 1586.45 686.617 1475.09
96033774_2 A64 686.617 1475.09 697.753 1586.45
96033779_1 A63 619.8 1452.81 686.617 1475.09
96033779_2 A63 686.617 1475.09 619.8 1452.81
96352231_1 A45 742.297 1731.22 708.889 1742.36
96352231_2 A45 708.889 1742.36 742.297 1731.22
96033836_1 A41 1210.02 1597.59 697.753 1586.45
96033836_2 A41 697.753 1586.45 1210.02 1597.59
96552260_1 A45 1120.93 1764.63 742.297 1731.22
96552260_2 A45 742.297 1731.22 1120.93 1764.63
96353024_1 A45 1232.29 1764.63 1120.93 1764.63
96353024_2 A45 1120.93 1764.63 1232.29 1764.63
96033834_1 A41 1232.29 1697.81 976.157 1675.54
96033834_2 A41 976.157 1675.54 1232.29 1697.81
96033780_1 A64 686.617 1475.09 697.753 1452.81
96033780_2 A64 697.753 1452.81 686.617 1475.09
96034009_1 A41 1889.32 1820.31 1889.32 1664.4
96034009_2 A41 1889.32 1664.4 1889.32 1820.31
96034032_1 A41 1889.32 1664.4 1855.91 1586.45
96034032_2 A41 1855.91 1586.45 1889.32 1664.4
96034033_1 A41 1855.91 1586.45 1867.05 1497.36
96034033_2 A41 1867.05 1497.36 1855.91 1586.45
96034034_1 A41 1867.05 1497.36 1855.91 1419.41
96034034_2 A41 1855.91 1419.41 1867.05 1497.36
96034030_1 A41 1855.91 1419.41 1800.23 1419.41
96034030_2 A41 1800.23 1419.41 1855.91 1419.41
96034103_1 A41 1878.19 896.002 1878.19 873.729
96034103_2 A41 1878.19 873.729 1878.19 896.002
96352225_1 A45 1789.1 1809.18 1577.51 1786.9
96352225_2 A45 1577.51 1786.9 1789.1 1809.18
96034008_1 A45 1889.32 1820.31 1789.1 1809.18
96034008_2 A45 1789.1 1809.18 1889.32 1820.31
96556914_1 A64 697.307 416.363 872.702 499.44
96556914_2 A64 872.702 499.44 697.307 416.363
